Date, Open, High, Low, Close
03/15/18, 1.3962, 1.3988, 1.3923, 1.3936
03/14/18, 1.3961, 1.3997, 1.3926, 1.3961
03/13/18, 1.3905, 1.3994, 1.3874, 1.3962
03/12/18, 1.3848, 1.3918, 1.3841, 1.3907
03/09/18, 1.3810, 1.3888, 1.3788, 1.3848
03/08/18, 1.3901, 1.3910, 1.3783, 1.3812
03/07/18, 1.3886, 1.3912, 1.3846, 1.3903
03/06/18, 1.3850, 1.3929, 1.3817, 1.3888
03/05/18, 1.3802, 1.3877, 1.3767, 1.3846
03/02/18, 1.3776, 1.3817, 1.3756, 1.3802
03/01/18, 1.3758, 1.3785, 1.3712, 1.3777
02/28/18, 1.3910, 1.3916, 1.3757, 1.3761
02/27/18, 1.3968, 1.3997, 1.3860, 1.3908
02/26/18, 1.3969, 1.4070, 1.3930, 1.3966
02/23/18, 1.3962, 1.4006, 1.3909, 1.3969
02/22/18, 1.3917, 1.3983, 1.3857, 1.3957
02/21/18, 1.3995, 1.4010, 1.3905, 1.3919
02/20/18, 1.4000, 1.4025, 1.3931, 1.3997
02/19/18, 1.4033, 1.4050, 1.3958, 1.3999
02/16/18, 1.4098, 1.4145, 1.3967, 1.4033
02/15/18, 1.4000, 1.4104, 1.3995, 1.4100
02/14/18, 1.3893, 1.4016, 1.3800, 1.4001
02/13/18, 1.3838, 1.3925, 1.3832, 1.3894
02/12/18, 1.3830, 1.3876, 1.3797, 1.3837
02/09/18, 1.3911, 1.3987, 1.3765, 1.3830
02/08/18, 1.3883, 1.4064, 1.3846, 1.3914
02/07/18, 1.3952, 1.3993, 1.3849, 1.3882
02/06/18, 1.3959, 1.3999, 1.3840, 1.3950
02/05/18, 1.4119, 1.4151, 1.3954, 1.3954
02/02/18, 1.4262, 1.4277, 1.4103, 1.4119
02/01/18, 1.4190, 1.4279, 1.4159, 1.4261
01/31/18, 1.4151, 1.4230, 1.4124, 1.4191
01/30/18, 1.4073, 1.4166, 1.3980, 1.4149
01/29/18, 1.4160, 1.4160, 1.4026, 1.4075
01/26/18, 1.4140, 1.4284, 1.4108, 1.4160
01/25/18, 1.4240, 1.4342, 1.4083, 1.4139
01/24/18, 1.3994, 1.4263, 1.3994, 1.4238
01/23/18, 1.3988, 1.4027, 1.3917, 1.4000
01/22/18, 1.3853, 1.3991, 1.3853, 1.3987
01/19/18, 1.3893, 1.3945, 1.3842, 1.3853
01/18/18, 1.3832, 1.3911, 1.3805, 1.3895
01/17/18, 1.3792, 1.3942, 1.3757, 1.3830
01/16/18, 1.3792, 1.3806, 1.3742, 1.3790
01/15/18, 1.3727, 1.3820, 1.3727, 1.3794
01/12/18, 1.3540, 1.3744, 1.3534, 1.3727
01/11/18, 1.3506, 1.3555, 1.3458, 1.3539
01/10/18, 1.3541, 1.3562, 1.3482, 1.3508
01/09/18, 1.3570, 1.3583, 1.3508, 1.3539
01/08/18, 1.3569, 1.3586, 1.3524, 1.3568
01/05/18, 1.3550, 1.3582, 1.3523, 1.3569
01/04/18, 1.3517, 1.3560, 1.3505, 1.3552
01/03/18, 1.3588, 1.3614, 1.3494, 1.3516
01/02/18, 1.3505, 1.3601, 1.3496, 1.3589
01/01/18, 1.3513, 1.3522, 1.3473, 1.3502
12/29/17, 1.3441, 1.3544, 1.3429, 1.3513
12/28/17, 1.3399, 1.3458, 1.3394, 1.3442
12/27/17, 1.3375, 1.3430, 1.3367, 1.3401
12/26/17, 1.3370, 1.3390, 1.3347, 1.3374
12/25/17, 1.3363, 1.3395, 1.3360, 1.3371
12/22/17, 1.3386, 1.3398, 1.3342, 1.3363
12/21/17, 1.3373, 1.3388, 1.3334, 1.3385
12/20/17, 1.3387, 1.3420, 1.3371, 1.3375
12/19/17, 1.3381, 1.3402, 1.3331, 1.3385
12/18/17, 1.3322, 1.3419, 1.3310, 1.3383
12/15/17, 1.3432, 1.3448, 1.3303, 1.3322
12/14/17, 1.3418, 1.3466, 1.3380, 1.3430
12/13/17, 1.3315, 1.3429, 1.3311, 1.3419
12/12/17, 1.3341, 1.3378, 1.3304, 1.3317
12/11/17, 1.3384, 1.3428, 1.3330, 1.3339
12/08/17, 1.3476, 1.3520, 1.3356, 1.3384
12/07/17, 1.3392, 1.3486, 1.3320, 1.3475
12/06/17, 1.3443, 1.3447, 1.3358, 1.3394
12/05/17, 1.3477, 1.3483, 1.3373, 1.3442
12/04/17, 1.3478, 1.3539, 1.3414, 1.3478
12/01/17, 1.3526, 1.3550, 1.3446, 1.3478
11/30/17, 1.3409, 1.3549, 1.3407, 1.3529
11/29/17, 1.3351, 1.3446, 1.3341, 1.3410
11/28/17, 1.3317, 1.3385, 1.3222, 1.3339
11/27/17, 1.3332, 1.3383, 1.3310, 1.3319
11/24/17, 1.3308, 1.3360, 1.3278, 1.3332
11/23/17, 1.3322, 1.3337, 1.3285, 1.3307
11/22/17, 1.3239, 1.3330, 1.3214, 1.3324
11/21/17, 1.3235, 1.3268, 1.3211, 1.3237
11/20/17, 1.3216, 1.3277, 1.3186, 1.3233
11/17/17, 1.3195, 1.3260, 1.3171, 1.3216
11/16/17, 1.3173, 1.3208, 1.3135, 1.3196
11/15/17, 1.3164, 1.3213, 1.3130, 1.3170
11/14/17, 1.3116, 1.3187, 1.3076, 1.3165
11/13/17, 1.3137, 1.3137, 1.3062, 1.3115
11/10/17, 1.3191, 1.3191, 1.3191, 1.3191
11/09/17, 1.3116, 1.3153, 1.3085, 1.3146
11/08/17, 1.3167, 1.3176, 1.3087, 1.3117
11/07/17, 1.3172, 1.3178, 1.3110, 1.3168
11/06/17, 1.3075, 1.3175, 1.3058, 1.3171
11/03/17, 1.3060, 1.3133, 1.3040, 1.3075
11/02/17, 1.3244, 1.3299, 1.3043, 1.3058
11/01/17, 1.3284, 1.3321, 1.3231, 1.3246
10/31/17, 1.3209, 1.3289, 1.3191, 1.3283
10/30/17, 1.3127, 1.3215, 1.3127, 1.3207
10/27/17, 1.3162, 1.3164, 1.3072, 1.3127
10/26/17, 1.3264, 1.3280, 1.3148, 1.3160
10/25/17, 1.3134, 1.3271, 1.3110, 1.3262
10/24/17, 1.3198, 1.3228, 1.3113, 1.3133
10/23/17, 1.3188, 1.3224, 1.3158, 1.3197
10/20/17, 1.3160, 1.3201, 1.3088, 1.3188
10/19/17, 1.3206, 1.3229, 1.3133, 1.3159
10/18/17, 1.3191, 1.3206, 1.3141, 1.3204
10/17/17, 1.3251, 1.3287, 1.3154, 1.3190
10/16/17, 1.3285, 1.3312, 1.3226, 1.3250
10/13/17, 1.3263, 1.3338, 1.3250, 1.3285
10/12/17, 1.3221, 1.3290, 1.3122, 1.3262
10/11/17, 1.3202, 1.3235, 1.3177, 1.3223
10/10/17, 1.3142, 1.3224, 1.3131, 1.3204
10/09/17, 1.3069, 1.3184, 1.3069, 1.3141
10/06/17, 1.3119, 1.3123, 1.3027, 1.3069
10/05/17, 1.3248, 1.3250, 1.3108, 1.3118
10/04/17, 1.3238, 1.3290, 1.3232, 1.3246
10/03/17, 1.3275, 1.3288, 1.3222, 1.3239
10/02/17, 1.3399, 1.3399, 1.3256, 1.3277
09/29/17, 1.3443, 1.3444, 1.3350, 1.3399
09/28/17, 1.3384, 1.3456, 1.3343, 1.3441
09/27/17, 1.3458, 1.3462, 1.3364, 1.3386
09/26/17, 1.3465, 1.3514, 1.3409, 1.3460
09/25/17, 1.3495, 1.3571, 1.3431, 1.3469
09/22/17, 1.3580, 1.3596, 1.3452, 1.3495
09/21/17, 1.3493, 1.3588, 1.3471, 1.3582
09/20/17, 1.3510, 1.3658, 1.3457, 1.3494
09/19/17, 1.3495, 1.3553, 1.3468, 1.3511
09/18/17, 1.3592, 1.3617, 1.3465, 1.3494
09/15/17, 1.3396, 1.3615, 1.3379, 1.3592
09/14/17, 1.3211, 1.3406, 1.3187, 1.3398
09/13/17, 1.3282, 1.3329, 1.3185, 1.3210
09/12/17, 1.3165, 1.3298, 1.3160, 1.3284
09/11/17, 1.3197, 1.3222, 1.3160, 1.3160
09/08/17, 1.3103, 1.3224, 1.3094, 1.3197
09/07/17, 1.3043, 1.3116, 1.3033, 1.3102
09/06/17, 1.3034, 1.3083, 1.3018, 1.3042
09/05/17, 1.2933, 1.3043, 1.2910, 1.3033
09/04/17, 1.2952, 1.2967, 1.2913, 1.2932
09/01/17, 1.2929, 1.2996, 1.2905, 1.2952
08/31/17, 1.2924, 1.2935, 1.2853, 1.2931
08/30/17, 1.2918, 1.2939, 1.2879, 1.2925
08/29/17, 1.2932, 1.2979, 1.2915, 1.2919
08/28/17, 1.2881, 1.2944, 1.2873, 1.2933
08/25/17, 1.2800, 1.2888, 1.2794, 1.2881
08/24/17, 1.2800, 1.2838, 1.2774, 1.2801
08/23/17, 1.2824, 1.2835, 1.2780, 1.2799
08/22/17, 1.2899, 1.2910, 1.2811, 1.2823
08/21/17, 1.2876, 1.2917, 1.2850, 1.2900
08/18/17, 1.2867, 1.2916, 1.2832, 1.2876
08/17/17, 1.2890, 1.2910, 1.2852, 1.2868
08/16/17, 1.2870, 1.2903, 1.2842, 1.2891
08/15/17, 1.2965, 1.2971, 1.2846, 1.2868
08/14/17, 1.3011, 1.3023, 1.2957, 1.2964
08/11/17, 1.2977, 1.3030, 1.2941, 1.3011
08/10/17, 1.3005, 1.3017, 1.2954, 1.2978
08/09/17, 1.2991, 1.3029, 1.2968, 1.3004
08/08/17, 1.3035, 1.3055, 1.2953, 1.2993
08/07/17, 1.3039, 1.3060, 1.3014, 1.3036
08/04/17, 1.3139, 1.3165, 1.3023, 1.3039
08/03/17, 1.3223, 1.3262, 1.3112, 1.3138
08/02/17, 1.3204, 1.3250, 1.3192, 1.3224
08/01/17, 1.3216, 1.3244, 1.3190, 1.3205
07/31/17, 1.3136, 1.3223, 1.3097, 1.3215
07/28/17, 1.3068, 1.3152, 1.3061, 1.3136
07/27/17, 1.3120, 1.3159, 1.3055, 1.3066
07/26/17, 1.3024, 1.3125, 1.3002, 1.3122
07/25/17, 1.3027, 1.3084, 1.3010, 1.3026
07/24/17, 1.2997, 1.3058, 1.2990, 1.3029
07/21/17, 1.2974, 1.3021, 1.2953, 1.2997
07/20/17, 1.3021, 1.3033, 1.2933, 1.2973
07/19/17, 1.3040, 1.3053, 1.3011, 1.3025
07/18/17, 1.3055, 1.3125, 1.3005, 1.3041
07/17/17, 1.3102, 1.3112, 1.3047, 1.3054
07/14/17, 1.2939, 1.3115, 1.2935, 1.3102
07/13/17, 1.2882, 1.2953, 1.2880, 1.2940
07/12/17, 1.2847, 1.2907, 1.2811, 1.2884
07/11/17, 1.2882, 1.2927, 1.2831, 1.2845
07/10/17, 1.2887, 1.2909, 1.2857, 1.2881
07/07/17, 1.2971, 1.2976, 1.2867, 1.2887
07/06/17, 1.2934, 1.2981, 1.2919, 1.2970
07/05/17, 1.2921, 1.2948, 1.2895, 1.2933
07/04/17, 1.2940, 1.2959, 1.2913, 1.2920
07/03/17, 1.3024, 1.3024, 1.2932, 1.2941
06/30/17, 1.3007, 1.3031, 1.2949, 1.3024
06/29/17, 1.2928, 1.3011, 1.2923, 1.3008
06/28/17, 1.2815, 1.2972, 1.2794, 1.2927
06/27/17, 1.2723, 1.2855, 1.2716, 1.2814
06/26/17, 1.2744, 1.2759, 1.2706, 1.2721
06/23/17, 1.2683, 1.2744, 1.2675, 1.2718
06/22/17, 1.2671, 1.2692, 1.2654, 1.2682
06/21/17, 1.2631, 1.2711, 1.2589, 1.2673
06/20/17, 1.2736, 1.2758, 1.2604, 1.2629
06/19/17, 1.2778, 1.2814, 1.2723, 1.2738
06/16/17, 1.2758, 1.2806, 1.2751, 1.2778
06/15/17, 1.2752, 1.2795, 1.2690, 1.2756
06/14/17, 1.2755, 1.2817, 1.2723, 1.2753
06/13/17, 1.2659, 1.2757, 1.2642, 1.2754
06/12/17, 1.2741, 1.2770, 1.2638, 1.2660
06/09/17, 1.2956, 1.2957, 1.2636, 1.2741
06/08/17, 1.2959, 1.2978, 1.2908, 1.2957
06/07/17, 1.2911, 1.2967, 1.2887, 1.2960
06/06/17, 1.2905, 1.2950, 1.2872, 1.2912
06/05/17, 1.2891, 1.2941, 1.2860, 1.2903
06/02/17, 1.2882, 1.2905, 1.2846, 1.2891
06/01/17, 1.2890, 1.2916, 1.2831, 1.2881
05/31/17, 1.2859, 1.2921, 1.2770, 1.2891
05/30/17, 1.2841, 1.2889, 1.2794, 1.2860
05/29/17, 1.2803, 1.2851, 1.2803, 1.2840
05/26/17, 1.2943, 1.2948, 1.2777, 1.2803
05/25/17, 1.2972, 1.3012, 1.2932, 1.2941
05/24/17, 1.2960, 1.3001, 1.2926, 1.2973
05/23/17, 1.3001, 1.3034, 1.2954, 1.2961
05/22/17, 1.3037, 1.3043, 1.2966, 1.3000
05/19/17, 1.2938, 1.3041, 1.2926, 1.3037
05/18/17, 1.2970, 1.3048, 1.2902, 1.2943
05/17/17, 1.2931, 1.2990, 1.2906, 1.2971
05/16/17, 1.2896, 1.2958, 1.2867, 1.2915
05/15/17, 1.2887, 1.2940, 1.2882, 1.2895
05/12/17, 1.2886, 1.2901, 1.2845, 1.2887
05/11/17, 1.2938, 1.2950, 1.2849, 1.2887
05/10/17, 1.2933, 1.2988, 1.2927, 1.2939
05/09/17, 1.2939, 1.2959, 1.2902, 1.2935
05/08/17, 1.2981, 1.2987, 1.2929, 1.2941
05/05/17, 1.2923, 1.2984, 1.2900, 1.2981
05/04/17, 1.2865, 1.2933, 1.2832, 1.2924
05/03/17, 1.2938, 1.2950, 1.2865, 1.2867
05/02/17, 1.2884, 1.2941, 1.2865, 1.2939
05/01/17, 1.2951, 1.2951, 1.2882, 1.2885
04/28/17, 1.2904, 1.2966, 1.2888, 1.2951
04/27/17, 1.2847, 1.2915, 1.2839, 1.2905
04/26/17, 1.2842, 1.2863, 1.2805, 1.2850
04/25/17, 1.2795, 1.2845, 1.2775, 1.2841
04/24/17, 1.2812, 1.2834, 1.2772, 1.2797
04/21/17, 1.2814, 1.2835, 1.2761, 1.2812
04/20/17, 1.2777, 1.2847, 1.2772, 1.2813
04/19/17, 1.2842, 1.2861, 1.2770, 1.2779
04/18/17, 1.2564, 1.2905, 1.2515, 1.2841
04/17/17, 1.2525, 1.2597, 1.2525, 1.2565
04/14/17, 1.2503, 1.2536, 1.2500, 1.2525
04/13/17, 1.2541, 1.2575, 1.2500, 1.2505
04/12/17, 1.2490, 1.2549, 1.2480, 1.2540
04/11/17, 1.2415, 1.2495, 1.2404, 1.2491
04/10/17, 1.2383, 1.2429, 1.2366, 1.2416
04/07/17, 1.2468, 1.2479, 1.2365, 1.2374
04/06/17, 1.2484, 1.2506, 1.2451, 1.2469
04/05/17, 1.2441, 1.2499, 1.2423, 1.2483
04/04/17, 1.2486, 1.2496, 1.2419, 1.2440
04/03/17, 1.2548, 1.2555, 1.2466, 1.2487
03/31/17, 1.2468, 1.2559, 1.2434, 1.2548
03/30/17, 1.2434, 1.2524, 1.2403, 1.2470
03/29/17, 1.2451, 1.2476, 1.2377, 1.2435
03/28/17, 1.2559, 1.2597, 1.2441, 1.2450
03/27/17, 1.2474, 1.2617, 1.2474, 1.2558
03/24/17, 1.2522, 1.2523, 1.2469, 1.2474
03/23/17, 1.2485, 1.2530, 1.2464, 1.2520
03/22/17, 1.2478, 1.2506, 1.2425, 1.2484
03/21/17, 1.2358, 1.2495, 1.2340, 1.2479
03/20/17, 1.2397, 1.2436, 1.2336, 1.2357
03/17/17, 1.2359, 1.2406, 1.2324, 1.2397
03/16/17, 1.2303, 1.2376, 1.2241, 1.2361
03/15/17, 1.2155, 1.2308, 1.2146, 1.2291
03/14/17, 1.2204, 1.2225, 1.2109, 1.2154
03/13/17, 1.2168, 1.2252, 1.2156, 1.2218
03/10/17, 1.2165, 1.2190, 1.2140, 1.2168
03/09/17, 1.2168, 1.2195, 1.2135, 1.2163
03/08/17, 1.2200, 1.2215, 1.2140, 1.2170
03/07/17, 1.2235, 1.2253, 1.2170, 1.2199
03/06/17, 1.2297, 1.2300, 1.2224, 1.2237
03/03/17, 1.2267, 1.2301, 1.2214, 1.2297
03/02/17, 1.2293, 1.2307, 1.2243, 1.2268
03/01/17, 1.2382, 1.2405, 1.2280, 1.2292
02/28/17, 1.2440, 1.2471, 1.2376, 1.2381
02/27/17, 1.2460, 1.2479, 1.2384, 1.2443
02/24/17, 1.2556, 1.2571, 1.2448, 1.2460
02/23/17, 1.2448, 1.2560, 1.2428, 1.2555
02/22/17, 1.2473, 1.2509, 1.2424, 1.2450
02/21/17, 1.2464, 1.2481, 1.2401, 1.2472
02/20/17, 1.2412, 1.2483, 1.2409, 1.2463
02/17/17, 1.2489, 1.2512, 1.2387, 1.2412
02/16/17, 1.2456, 1.2523, 1.2454, 1.2487
02/15/17, 1.2468, 1.2482, 1.2383, 1.2462
02/14/17, 1.2518, 1.2549, 1.2445, 1.2467
02/13/17, 1.2486, 1.2540, 1.2480, 1.2526
02/10/17, 1.2497, 1.2522, 1.2440, 1.2486
02/09/17, 1.2539, 1.2583, 1.2491, 1.2496
02/08/17, 1.2506, 1.2549, 1.2476, 1.2540
02/07/17, 1.2471, 1.2546, 1.2348, 1.2510
02/06/17, 1.2486, 1.2499, 1.2428, 1.2468
02/03/17, 1.2530, 1.2538, 1.2459, 1.2486
02/02/17, 1.2660, 1.2707, 1.2517, 1.2528
02/01/17, 1.2579, 1.2680, 1.2544, 1.2658
01/31/17, 1.2479, 1.2597, 1.2412, 1.2578
01/30/17, 1.2549, 1.2601, 1.2466, 1.2486
01/27/17, 1.2598, 1.2606, 1.2519, 1.2549
01/26/17, 1.2632, 1.2674, 1.2557, 1.2596
01/25/17, 1.2520, 1.2639, 1.2492, 1.2633
01/24/17, 1.2537, 1.2546, 1.2419, 1.2521
01/23/17, 1.2376, 1.2538, 1.2376, 1.2536
01/20/17, 1.2342, 1.2381, 1.2262, 1.2376
01/19/17, 1.2260, 1.2343, 1.2254, 1.2341
01/18/17, 1.2413, 1.2416, 1.2254, 1.2261
01/17/17, 1.2051, 1.2416, 1.2018, 1.2414
01/16/17, 1.2183, 1.2183, 1.1988, 1.2046
01/13/17, 1.2162, 1.2233, 1.2122, 1.2183
01/12/17, 1.2211, 1.2316, 1.2152, 1.2163
01/11/17, 1.2176, 1.2269, 1.2038, 1.2213
01/10/17, 1.2163, 1.2189, 1.2108, 1.2177
01/09/17, 1.2285, 1.2285, 1.2125, 1.2162
01/06/17, 1.2415, 1.2430, 1.2261, 1.2285
01/05/17, 1.2323, 1.2433, 1.2271, 1.2419
01/04/17, 1.2239, 1.2351, 1.2221, 1.2321
01/03/17, 1.2277, 1.2308, 1.2201, 1.2237
01/02/17, 1.2345, 1.2357, 1.2274, 1.2278
12/30/16, 1.2267, 1.2389, 1.2247, 1.2345
12/29/16, 1.2224, 1.2294, 1.2209, 1.2263
12/28/16, 1.2270, 1.2297, 1.2199, 1.2226
12/27/16, 1.2287, 1.2290, 1.2240, 1.2271
12/26/16, 1.2285, 1.2300, 1.2266, 1.2286
12/23/16, 1.2284, 1.2299, 1.2229, 1.2285
12/22/16, 1.2353, 1.2379, 1.2278, 1.2283
12/21/16, 1.2369, 1.2392, 1.2324, 1.2352
12/20/16, 1.2400, 1.2410, 1.2313, 1.2368
12/19/16, 1.2485, 1.2503, 1.2356, 1.2395
12/16/16, 1.2418, 1.2511, 1.2383, 1.2485
12/15/16, 1.2565, 1.2568, 1.2377, 1.2420
12/14/16, 1.2659, 1.2721, 1.2531, 1.2563
12/13/16, 1.2678, 1.2728, 1.2653, 1.2658
12/12/16, 1.2573, 1.2700, 1.2566, 1.2677
12/09/16, 1.2586, 1.2621, 1.2552, 1.2573
12/08/16, 1.2613, 1.2705, 1.2549, 1.2585
12/07/16, 1.2679, 1.2684, 1.2570, 1.2627
12/06/16, 1.2732, 1.2775, 1.2658, 1.2678
12/05/16, 1.2727, 1.2745, 1.2665, 1.2731
12/02/16, 1.2592, 1.2738, 1.2571, 1.2727
12/01/16, 1.2508, 1.2696, 1.2504, 1.2591
11/30/16, 1.2494, 1.2524, 1.2420, 1.2506
11/29/16, 1.2415, 1.2526, 1.2389, 1.2492
11/28/16, 1.2477, 1.2532, 1.2387, 1.2418
11/25/16, 1.2453, 1.2486, 1.2416, 1.2477
11/24/16, 1.2441, 1.2495, 1.2403, 1.2451
11/23/16, 1.2423, 1.2469, 1.2360, 1.2442
11/22/16, 1.2494, 1.2514, 1.2385, 1.2421
11/21/16, 1.2346, 1.2511, 1.2313, 1.2493
11/18/16, 1.2385, 1.2436, 1.2303, 1.2346
11/17/16, 1.2443, 1.2505, 1.2409, 1.2418
11/16/16, 1.2455, 1.2502, 1.2412, 1.2442
11/15/16, 1.2490, 1.2526, 1.2382, 1.2454
11/14/16, 1.2593, 1.2593, 1.2444, 1.2492
11/11/16, 1.2555, 1.2674, 1.2525, 1.2593
11/10/16, 1.2404, 1.2585, 1.2378, 1.2554
11/09/16, 1.2381, 1.2548, 1.2354, 1.2406
11/08/16, 1.2395, 1.2441, 1.2361, 1.2380
11/07/16, 1.2519, 1.2519, 1.2379, 1.2397
11/04/16, 1.2461, 1.2558, 1.2450, 1.2519
11/03/16, 1.2304, 1.2492, 1.2297, 1.2463
11/02/16, 1.2243, 1.2355, 1.2221, 1.2302
11/01/16, 1.2243, 1.2280, 1.2207, 1.2244
10/31/16, 1.2186, 1.2250, 1.2144, 1.2242
10/28/16, 1.2172, 1.2213, 1.2114, 1.2186
10/27/16, 1.2248, 1.2270, 1.2150, 1.2163
10/26/16, 1.2193, 1.2250, 1.2157, 1.2246
10/25/16, 1.2239, 1.2243, 1.2084, 1.2189
10/24/16, 1.2231, 1.2250, 1.2186, 1.2238
10/21/16, 1.2255, 1.2261, 1.2171, 1.2231
10/20/16, 1.2287, 1.2300, 1.2210, 1.2254
10/19/16, 1.2297, 1.2330, 1.2255, 1.2286
10/18/16, 1.2184, 1.2326, 1.2178, 1.2298
10/17/16, 1.2188, 1.2203, 1.2136, 1.2183
10/14/16, 1.2255, 1.2263, 1.2170, 1.2188
10/13/16, 1.2203, 1.2272, 1.2133, 1.2254
10/12/16, 1.2125, 1.2327, 1.2107, 1.2207
10/11/16, 1.2361, 1.2370, 1.2091, 1.2124
10/10/16, 1.2435, 1.2444, 1.2345, 1.2362
10/07/16, 1.2616, 1.2623, 1.1789, 1.2435
